Time (s), Speed
00:00:00,120.00,
00:00:01,120.00,
00:00:02,120.00,
00:00:03,120.00,
00:00:04,120.00,
00:00:05,120.00,
00:00:06,120.00,
00:00:07,120.00,
00:00:08,120.00,
00:00:09,120.00,
00:00:10,120.00,
00:00:11,120.00,
00:00:12,86.10,
00:00:13,86.10,
00:00:14,86.10,
00:00:15,86.10,
00:00:16,97.08,
00:00:17,97.08,
00:00:18,97.08,
00:00:19,97.08,
00:00:20,77.53,
00:00:21,97.08,
00:00:22,97.08,
00:00:23,120.00,
00:00:24,120.00,
00:00:25,120.00,
00:00:26,120.00,
00:00:27,120.00,
00:00:28,120.00,
00:00:29,120.00,
00:00:30,120.00,
00:00:31,120.00,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,86.10,
00:00:35,86.10,
00:00:36,86.10,
00:00:37,86.10,
00:00:38,86.10,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,86.10,
00:00:43,86.10,
00:00:44,86.10,
00:00:45,86.10,
00:00:46,97.08,
