Time (s), Speed
00:00:00,77.24,
00:00:01,87.13,
00:00:02,86.10,
00:00:03,120.00,
00:00:04,97.08,
00:00:05,97.08,
00:00:06,37.41,
00:00:07,37.08,
00:00:08,30.87,
00:00:09,60.00,
00:00:10,86.10,
00:00:11,120.00,
00:00:12,120.00,
00:00:13,120.00,
00:00:14,120.00,
00:00:15,120.00,
00:00:16,120.00,
00:00:17,58.20,
00:00:18,86.10,
00:00:19,86.10,
00:00:20,86.10,
00:00:21,86.10,
00:00:22,86.10,
00:00:23,86.10,
00:00:24,86.10,
00:00:25,97.08,
00:00:26,97.08,
00:00:27,97.08,
00:00:28,97.08,
00:00:29,86.10,
00:00:30,86.10,
00:00:31,120.00,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,86.10,
00:00:44,86.10,
00:00:45,120.00,
00:00:46,120.00,
00:00:47,120.00,
00:00:48,120.00,
00:00:49,86.10,
00:00:50,97.08,
00:00:51,97.08,
00:00:52,86.10,
00:00:53,86.10,
00:00:54,86.10,
00:00:55,86.10,
00:00:56,97.08,
00:00:57,97.08,
